instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,music_genre
37167,empty_field,Have You Ever Seen The Rain,72,0.0936,0.743,160333,0.47,3.15e-05,0.186,-13.154,0.029,116.122,0.89,9
80914,James Blunt,Bonfire Heart,49,0.181,0.575,238000,0.821,0,0.124,-5.7,0.0527,118.021,0.449,9
29449,Famous Dex,JAPAN,81,0.121,0.733,142000,0.6779999999999999,0,0.344,-7.771,0.4379999999999999,175.985,0.841,6
57716,Bent,Chocolate Wings,39,0.034,0.649,351413,0.818,0.401,0.147,-7.498,0.0313,110.152,0.417,5
68913,Hala,Sorry,52,0.0284,0.498,211946,0.935,8.1e-05,0.0772,-4.266,0.0408,159.984,0.752,9
30449,The Black Keys,Little Black Submarines - Radio Edit,48,0.141,0.299,204693,0.706,3.58e-05,0.0703,-5.421,0.0687,94.263,0.247,0
32295,Ted Nugent,Free-For-All,53,0.0452,0.525,201760,0.855,0.000295,0.135,-6.537,0.0372,109.784,0.516,9
77137,Thievery Corporation,The Numbers Game,36,0.0856,0.764,183867,0.87,0.944,0.1009999999999999,-5.505,0.0544,103.989,0.597,7
79807,Famous Dex,DEADPOOL,52,0.062,0.8170000000000001,144000,0.485,0,0.111,-10.035,0.239,79.94,0.3329999999999999,6
84003,Twilight Force,Battle of Arcane Might,35,7.92e-05,0.208,306712,0.8170000000000001,5.5700000000000005e-05,0.0687,-8.464,0.0722,173.43,0.303,3
31931,Rage Against The Machine,Renegades Of Funk,62,0.00184,0.6509999999999999,274160,0.908,0.000579,0.384,-4.019,0.0577,123.851,0.769,0
36255,SEKAI NO OWARI,Love the warz - rearranged,13,0.0183,0.619,312640,0.901,0.0122,0.375,-5.033,0.0476,112.994,0.5489999999999999,1
58693,Kid Rock,"Jackson, Mississippi",42,0.000676,0.536,270107,0.785,0.00329,0.1009999999999999,-4.857,0.0337,128.773,0.356,0
87456,Billie Holiday,There Is No Greater Love,35,0.977,0.437,177133,0.139,2.43e-06,0.0873,-9.796,0.0352,75.979,0.178,7
34114,Gorillaz,Dirty Harry,62,0.0315,0.625,230426,0.877,0.0811,0.672,-7.176,0.162,192.296,0.865,0
40825,empty_field,TOO BRAZY (feat. Mozzy),58,0.0221,0.918,210240,0.562,0,0.0849,-8.146,0.3939999999999999,100.013,0.498,8
39662,Chris Potter,The Source,33,0.282,0.6409999999999999,399000,0.471,0.139,0.0854,-11.82,0.0331,101.384,0.578,7
28507,G-Eazy,I Mean It REMIX,51,0.109,0.708,238481,0.575,0,0.134,-5.912,0.119,139.983,0.127,8
39198,Johannes Brahms,"Symphony No. 2 in D Op. 73: III. Allegretto grazioso (Quasi andantino) - Presto, ma non assai",25,0.965,0.264,362200,0.0633,0.8079999999999999,0.076,-28.637,0.0405,79.626,0.196,3
66305,Archie Bell & The Drells,"Tighten Up, Pt. 1",42,0.242,0.708,196000,0.441,0.000147,0.0899,-12.931,0.196,125.191,0.7240000000000001,2
27132,The White Stripes,Passive Manipulation,27,0.938,0.735,35227,0.2319999999999999,1.4e-05,0.278,-11.25,0.22,83.359,0.5870000000000001,2
21080,Gang Starr,Mass Appeal,62,0.0208,0.8079999999999999,221027,0.726,0.276,0.129,-8.435,0.252,96.12,0.616,8
47406,Daft Punk,Robot Rock - Edit,39,1.0800000000000002e-05,0.628,187733,0.72,0.7709999999999999,0.0332,-6.052,0.0598,111.942,0.514,5
90621,Ludwig van Beethoven,"Diabelli Variations, Op. 120: Variation 15. Presto scherzando",26,0.987,0.469,35947,0.146,0.8859999999999999,0.162,-31.499,0.033,111.571,0.84,3
56485,Massive Attack,Inertia Creeps,56,0.0518,0.365,357133,0.8059999999999999,0.52,0.135,-8.948,0.0849,167.38299999999998,0.3879999999999999,5
48418,Paul Taylor,Prime Time,34,0.276,0.816,239507,0.877,0.812,0.0897,-3.274,0.037,105.469,0.927,7
27901,Percy Grainger,Colonial Song,32,0.938,0.0672,336733,0.0662,0.903,0.1119999999999999,-23.601,0.0398,71.831,0.0445,3
25005,for KING & COUNTRY,Pioneers,60,0.386,0.475,323947,0.385,0.00348,0.0968,-9.966,0.028,99.997,0.0845,9
23304,Hoodie Allen,All About It (feat. Ed Sheeran),48,0.0124,0.738,205733,0.87,0,0.14,-5.343,0.0844,89.988,0.845,8
85844,for KING & COUNTRY,The Greatest Show - Recorded at Sound Stage Studios Nashville,45,0.182,0.649,237880,0.52,0,0.0524,-7.513,0.0506,146.97299999999998,0.331,0
65927,Thompson Square,Let's Do Something Stupid,40,0.755,0.665,202573,0.4529999999999999,0,0.0682,-8.711,0.0966,139.875,0.326,4
31623,Shotgun Rider,Dance or Drink,46,0.4379999999999999,0.59,240493,0.574,0,0.136,-6.275,0.0273,138.04399999999998,0.483,4
61109,Falcom Sound Team jdk,Seirei No Komichi,9,0.0535,0.4429999999999999,186987,0.452,0.0104,0.0901,-13.024,0.0302,92.023,0.321,1
72754,Shy Glizzy,Loving Me,58,0.0899,0.799,194053,0.5479999999999999,0,0.108,-5.849,0.07,141.977,0.606,8
46751,Jacquees,Future Baby Mama,55,0.059,0.677,234684,0.479,0,0.171,-9.11,0.0396,133.99,0.163,8
76090,μ's,HEART to HEART!,24,0.00358,0.525,283320,0.8740000000000001,0,0.13,-4.152,0.0445,97.026,0.826,1
39845,empty_field,Baby,59,0.435,0.622,287427,0.253,0.471,0.0941,-14.36,0.0331,92.584,0.336,0
74796,Capcom Sound Team,"""DEVILS NEVER CRY""(スタッフロール)",46,0.000894,0.264,319907,0.951,0.0442,0.127,-7.356,0.146,149.99,0.159,1
71641,The 1975,Talk!,40,0.0156,0.5820000000000001,167749,0.846,2.93e-06,0.581,-6.569,0.0649,120.017,0.649,0
82661,Nazareth,Miss Misery,33,0.0903,0.4639999999999999,280560,0.73,3.71e-06,0.2269999999999999,-10.765,0.11,145.739,0.516,2
55935,empty_field,D-7,35,0.0146,0.35,245067,0.721,0.365,0.3389999999999999,-5.729,0.0447,91.514,0.218,2
82811,Lucinda Williams,Righteously,42,0.111,0.6759999999999999,278267,0.502,0.00488,0.216,-9.738,0.0258,102.306,0.638,4
28264,Real Friends,I've Given Up on You,53,0.563,0.526,164000,0.377,0,0.0799,-9.762,0.0253,143.984,0.313,0
91667,The Mamas & The Papas,California Dreamin' - Single Version,75,0.352,0.552,162373,0.616,0,0.0501,-9.785,0.0346,112.442,0.667,9
86840,Moby,That's When I Reach For My Revolver,32,0.00567,0.493,235840,0.853,7.63e-06,0.1119999999999999,-5.251,0.0381,145.851,0.123,5
88129,empty_field,Back When (1997),41,0.0294,0.69,154615,0.3929999999999999,0.7090000000000001,0.11,-9.743,0.0391,130.034,0.0378,5
86796,Sammy Kershaw,Love of My Life,42,0.19,0.552,266520,0.384,3.3e-05,0.0852,-9.641,0.0249,139.986,0.286,4
84117,empty_field,Borderline (An Ode to Self Care),46,0.152,0.69,182733,0.5770000000000001,0.0016,0.121,-9.497,0.0448,92.985,0.472,0
61810,The Heavy,The Lonesome Road,28,0.125,0.753,236120,0.492,0,0.152,-8.438,0.0426,85.98,0.6829999999999999,2
24290,Waterloo Revival,What Guy Wouldn't,52,0.00655,0.541,178772,0.816,0,0.154,-6.259,0.0546,120.076,0.6759999999999999,4
31482,Guts,Stop the Violence (feat. Beat Assailant),42,0.0641,0.8079999999999999,229549,0.569,0.00492,0.118,-9.684,0.258,97.523,0.347,5
73942,Emancipator,Periscope Up,36,0.753,0.64,185480,0.53,0.833,0.096,-14.939,0.0493,90.162,0.291,7
29986,The Prodigy,Girls,35,0.000123,0.653,247200,0.975,0.586,0.7879999999999999,-3.676,0.0618,124.669,0.5479999999999999,5
73725,Toby Keith,Huckleberry,37,0.679,0.574,208760,0.389,0.000462,0.113,-6.926,0.0275,83.01700000000001,0.293,4
43442,Marc E. Bassy,XX,62,0.253,0.6509999999999999,209600,0.412,1.65e-05,0.109,-7.847,0.222,80.032,0.437,8
31738,Salt-N-Pepa,Whatta Man,62,0.154,0.757,308360,0.544,6.07e-05,0.226,-10.722,0.2189999999999999,173.208,0.921,6
91745,Witt Lowry,Dreaming With Our Eyes Open,56,0.551,0.804,187277,0.905,0,0.0502,-5.231,0.376,119.997,0.258,8
81976,Trippie Redd,BANG!,75,0.259,0.715,283321,0.529,7.48e-06,0.128,-9.019,0.0507,148.037,0.467,8
67591,Grouplove,Raspberry,58,0.0292,0.492,196027,0.779,0,0.129,-5.022,0.0498,104.966,0.445,9
42021,TobyMac,Eye On It,41,0.000179,0.54,187865,0.951,5.67e-06,0.214,-2.911,0.0492,124.97,0.513,0
21406,Gramatik,War Of The Currents,38,0.0937,0.674,227225,0.947,0.000412,0.0998,-3.42,0.0993,150.034,0.7040000000000001,7
21036,Usher,U Remind Me,76,0.1939999999999999,0.657,266893,0.629,0,0.254,-4.938,0.0782,93.985,0.726,6
61820,pinocchioP,Hitoribocchi No UFO,15,0.0411,0.41,250440,0.946,0.084,0.0654,-3.939,0.0787,183.043,0.4429999999999999,1
23029,Diana Krall,Fly Me To The Moon - Live,38,0.611,0.622,338693,0.375,0.000294,0.711,-11.803,0.033,129.691,0.368,7
78587,Isaac Albéniz,"Suite Española No. 1, Op. 47: No. 5, Asturias (Leyenda) [Arranged by John Williams for Guitar]",42,0.967,0.32,372733,0.171,0.884,0.104,-20.784,0.0594,112.092,0.217,3
85932,Young the Giant,You + I,51,0.0995,0.624,254333,0.462,0.000104,0.3989999999999999,-9.402,0.0343,158.08100000000002,0.433,9
43645,Rick Astley,Never Gonna Give You Up,67,0.135,0.727,212827,0.939,4.35e-05,0.151,-11.855,0.0369,113.33,0.916,9
89816,Arne Domnérus,Blowing in the Wind,41,0.974,0.612,339533,0.0108,0.00305,0.292,-24.112,0.0601,94.636,0.428,7
71947,Johnnie Taylor,Just Because,29,0.286,0.479,259467,0.501,0,0.108,-5.515,0.0295,135.768,0.226,2
49435,Morcheeba,Rome Wasn't Built In A Day,56,0.0769,0.61,214720,0.807,2.64e-06,0.376,-4.997,0.0305,112.031,0.6890000000000001,5
70228,Blindside,Pitiful,41,0.000817,0.54,192213,0.959,0,0.376,-3.775,0.0452,131.83,0.499,0
43535,Disturbed,Droppin' Plates,49,0.000219,0.5760000000000001,228720,0.956,2.31e-06,0.106,-3.53,0.0498,144.113,0.706,0
71738,TroyBoi,Grimey,42,0.0307,0.883,194000,0.406,0.547,0.057,-6.07,0.301,140.07,0.534,5
58730,Ferruccio Busoni,"Piano Sonatina No. 6 super Carmen, ""Kammerfantasie""",36,0.99,0.3,472787,0.109,0.882,0.0675,-25.884,0.0379,80.692,0.0773,3
37140,Pearl Jam,Animal (Remastered),55,7.52e-05,0.493,167520,0.955,3.11e-06,0.0495,-4.985,0.0628,106.088,0.473,9
46336,Shoreline Mafia,Musty (Bonus),48,0.00907,0.833,161558,0.203,5.91e-06,0.124,-12.456,0.211,100.023,0.04,6
28717,The Doobie Brothers,Mamaloi,42,0.171,0.6729999999999999,150893,0.462,0.000146,0.119,-14.591,0.0422,92.071,0.883,2
86977,empty_field,The Perfect Drug,51,0.0207,0.627,315440,0.883,0.00346,0.3229999999999999,-8.988,0.0947,149.024,0.252,0
22024,Four Tet,Plastic People,38,0.298,0.6779999999999999,394057,0.737,0.8959999999999999,0.231,-9.788,0.0568,123.995,0.408,5
81776,Choker,Starfruit LA,45,0.5529999999999999,0.415,243692,0.401,1.6899999999999997e-05,0.361,-10.066,0.0623,102.923,0.171,0
32184,The Coasters,Love Potion # 9,35,0.419,0.774,161693,0.5,1.55e-05,0.0694,-12.242,0.079,125.537,0.8959999999999999,2
46560,Rie fu,Fourier(フーリエ),14,0.376,0.6809999999999999,245955,0.4539999999999999,7e-05,0.114,-8.916,0.0295,124.064,0.319,1
60061,Goose house,John To Yoko,24,0.586,0.581,306253,0.703,0,0.0745,-5.377,0.0328,80.028,0.507,1
82122,Brian the Sun,Heroes,47,0.00742,0.526,181360,0.94,0,0.268,-3.864,0.066,99.059,0.574,0
52892,Jonny Greenwood,Phantom Thread IV (feat. Daniel Pioro),33,0.992,0.22,177613,0.0578,0.307,0.12,-15.649,0.0408,47.897,0.417,3
64603,Nick Cave & The Bad Seeds,O Children,60,0.513,0.484,411387,0.5539999999999999,0.00207,0.0533,-7.064,0.0324,121.619,0.235,9
44867,B.o.B,Out of My Mind (feat. Nicki Minaj),53,0.362,0.645,222960,0.715,0,0.0795,-5.97,0.172,131.969,0.8009999999999999,6
44022,Sharon Jones & The Dap-Kings,Matter of Time,48,0.611,0.545,202427,0.5760000000000001,0,0.102,-7.965,0.0784,66.423,0.472,7
30686,empty_field,演劇テレプシコーラ - ORIGINAL,19,0.00083,0.3279999999999999,210920,0.759,0.00346,0.0822,-3.159,0.0407,190.048,0.278,1
49107,Grand Funk Railroad,Aimless Lady - Remastered,31,0.0105,0.456,209493,0.843,0.000233,0.0535,-7.721,0.125,135.217,0.932,2
25478,Lamb of God,The Faded Line,49,0.000859,0.352,277727,0.985,0.0163,0.3389999999999999,-3.263,0.175,107.092,0.113,0
24596,empty_field,Knotty Head,58,0.24,0.69,268219,0.8590000000000001,2.18e-06,0.0709,-3.44,0.173,157.95600000000002,0.348,6
50661,empty_field,Frogman,50,0.0277,0.362,218897,0.826,0,0.176,-5.416,0.0449,147.204,0.596,9
67572,Ms. Jody,Just Let Me Ride,20,0.1119999999999999,0.889,252920,0.797,0.000482,0.0571,-8.453,0.034,113.986,0.963,2
30931,TK from Ling tosite sigure,Jewel of Sin,23,0.871,0.44,218267,0.126,0,0.1009999999999999,-9.413,0.0389,133.129,0.201,1
44805,WagakkiBand,吉原ラメント,33,0.173,0.552,233280,0.916,0.000639,0.263,-2.519,0.0484,95.99,0.8109999999999999,1
89697,Black Sabbath,Supernaut - Remastered Version,47,0.000272,0.381,271124,0.8170000000000001,0.0017,0.0522,-10.454,0.064,120.748,0.645,9
43600,Jeffrey McFadden,The Rider,35,0.994,0.493,183413,0.178,0.93,0.119,-18.259,0.0632,114.7,0.381,3
78121,Billie Holiday,He's Funny That Way,37,0.982,0.5529999999999999,190480,0.0723,0.00173,0.1169999999999999,-16.436,0.0424,135.737,0.27,2
81691,Keys N Krates,Nothing But Space (feat. Aqui),37,0.156,0.475,311724,0.7509999999999999,0.487,0.0941,-5.979,0.033,86.962,0.1159999999999999,5
20287,Jelly Roll,Bad Times Roll,47,0.102,0.725,213364,0.552,0,0.0611,-8.029,0.106,139.039,0.35,4
88188,Andy Williams,"Moon River (From ""Breakfast at Tiffany's"")",64,0.86,0.281,162893,0.212,7.730000000000001e-05,0.119,-15.513,0.031,95.555,0.195,7
80647,blackbear,Something Real,56,0.0128,0.6920000000000001,170880,0.471,0,0.171,-9.642,0.0421,125.032,0.5920000000000001,8
75418,Kenny Chesney,Some Town Somewhere,40,0.0924,0.525,169920,0.8059999999999999,0,0.2739999999999999,-3.438,0.037,143.941,0.923,4
41971,empty_field,A Dios Le Pido,67,0.0585,0.6779999999999999,205373,0.845,0,0.0942,-3.527,0.055,97.002,0.954,9
76656,The Notorious B.I.G.,1970 Somethin' (feat. The Game and Faith Evans),59,0.094,0.7859999999999999,205920,0.635,0,0.0771,-5.307,0.321,97.315,0.483,8
77796,Bass Santana,Mix It,52,0.535,0.8340000000000001,172000,0.439,5.83e-06,0.192,-12.639,0.51,133.984,0.7140000000000001,6
37513,Killswitch Engage,This is Absolution,45,2.9e-05,0.439,214360,0.989,0.0036,0.362,-2.266,0.053,158.004,0.233,0
90452,Frank Ocean,Ivy,72,0.782,0.5670000000000001,249191,0.3879999999999999,0.000309,0.248,-9.579,0.0384,116.362,0.452,0
43872,HUNNY,Shy,54,0.0176,0.58,159511,0.7929999999999999,0,0.271,-6.775,0.0295,101.499,0.496,9
53920,Franz Schubert,"3 Marches militaires, Op. 51, D. 733: No. 1 in D Major (arr. P. Breiner): Military March No. 1 (arr. for orchestra)",29,0.966,0.579,299560,0.0667,0.921,0.0867,-21.211,0.0505,115.004,0.594,3
67845,3LAU,Close - Price & Takis Remix,31,0.107,0.679,197143,0.8420000000000001,1.98e-06,0.479,-4.551,0.0335,139.947,0.26,5
24213,empty_field,Never Know,58,0.0947,0.645,249680,0.5710000000000001,3.32e-06,0.185,-9.021,0.2,95.223,0.184,0
78776,Antônio Carlos Jobim,Lamento,25,0.525,0.47,166507,0.435,0.784,0.0698,-19.509,0.0568,90.711,0.2019999999999999,3
78906,empty_field,Arecibo - Zebra Centauri Remix,34,0.132,0.795,426018,0.376,0.87,0.079,-14.097,0.0448,107.985,0.316,5
90218,Johann Sebastian Bach,"Sonata for Flute or Violin No.5 in E minor, BWV 1034: 3. Andante (Transcr. for Mandolin and Continuo by Avi Avital)",25,0.952,0.517,198853,0.0336,0.7190000000000001,0.11,-29.744,0.05,108.972,0.376,3
89095,Queen,Seven Seas Of Rhye - Remastered 2011,60,0.108,0.349,168973,0.8909999999999999,0.0138,0.2319999999999999,-6.026,0.122,126.622,0.4,9
62864,Leprous,Illuminate,44,0.0525,0.473,261407,0.809,0.0116,0.109,-7.387,0.0522,87.62299999999999,0.281,3
47645,Thompson Square,Masterpiece,54,0.34,0.532,247680,0.505,0,0.1169999999999999,-6.361,0.0293,164.884,0.275,4
34028,SCANDAL,Taiyou Scandalous,22,0.00791,0.489,305027,0.958,0,0.221,-1.522,0.0571,159.955,0.8270000000000001,1
37038,Jamiroquai,Smoke And Mirrors,22,0.12,0.738,271173,0.7440000000000001,7.76e-06,0.118,-7.02,0.059,116.003,0.879,5
80572,24hrs,Fitness (feat. Wiz Khalifa),61,0.0243,0.633,204017,0.579,0,0.0974,-8.988,0.203,159.915,0.327,8
41889,Chris Robinson Brotherhood,Magic Carpet Ride - Live,24,0.6890000000000001,0.596,583920,0.6409999999999999,0.0307,0.293,-10.623,0.0377,105.525,0.529,2
27078,The Beach Boys,Surfer Girl - Remastered,52,0.6509999999999999,0.522,148533,0.37,0,0.142,-8.364,0.0253,105.826,0.653,9
61013,The Band,Atlantic City,61,0.466,0.648,314840,0.525,1.5e-06,0.165,-9.213,0.0241,98.131,0.7240000000000001,9
90940,John Coltrane,I'm Old Fashioned - Remastered 2003/Rudy Van Gelder Edition,55,0.931,0.3939999999999999,477760,0.23,0.497,0.0662,-10.475,0.0348,78.319,0.358,7
45228,Roy Woods,Balance (feat. dvsn & PnB Rock),55,0.0149,0.906,222656,0.4479999999999999,0.0821,0.0582,-10.947,0.0679,122.037,0.6759999999999999,6
35038,Liquid Stranger,Shake My Ass,25,0.000786,0.6809999999999999,305658,0.8690000000000001,0.142,0.151,-7.557,0.179,170.017,0.375,5
21919,Kenny Chesney,Down the Road - Live,35,0.8009999999999999,0.414,189293,0.584,6.05e-06,0.617,-9.245,0.0285,162.887,0.579,4
56523,Nina Simone,The Pusher - Remastered,34,0.629,0.492,315733,0.621,0.0162,0.777,-12.119,0.1369999999999999,169.046,0.6779999999999999,7
48036,Capcom Sound Team,SIGMA 2nd,15,1.85e-06,0.2789999999999999,96040,0.794,0.1639999999999999,0.146,-7.506,0.0534,167.03599999999997,0.1119999999999999,1
72376,Howard Shore,The Ruins of Dale,25,0.951,0.0677,219613,0.139,0.867,0.113,-23.689,0.0428,72.665,0.0535,3
42829,From Ashes to New,Destruction of Myself,43,0.00993,0.5760000000000001,222577,0.951,3.98e-06,0.1689999999999999,-3.956,0.0754,125.015,0.156,0
75622,Bad Meets Evil,Echo,55,0.2269999999999999,0.551,295067,0.852,9.84e-06,0.276,-3.446,0.161,147.001,0.436,8
88756,Third Eye Blind,Bonfire,40,0.0134,0.488,249907,0.8390000000000001,0,0.1009999999999999,-7.336,0.0487,178.00599999999997,0.55,0
41600,Billy Stewart,Summertime - Long Version,28,0.547,0.654,296533,0.486,0.000284,0.284,-12.926,0.0607,113.067,0.76,2
44342,ORANGE RANGE,Kizuna,11,0.0164,0.473,314053,0.509,0.000401,0.102,-5.147,0.0268,78.008,0.4,1
84364,Logic,Black SpiderMan,68,0.111,0.622,331267,0.867,0.000104,0.346,-5.298,0.0893,140.011,0.3389999999999999,8
71211,Kana Nishino,Darling,33,0.361,0.591,254667,0.818,4.07e-06,0.226,-4.317,0.0358,159.95600000000002,0.767,1
55572,Daft Punk,Television Rules The Nation / Crescendolls,51,6.53e-05,0.58,290840,0.7859999999999999,0.207,0.461,-9.979,0.0675,126.004,0.5579999999999999,5
21358,Bill Evans Trio,Israel,35,0.695,0.5670000000000001,370000,0.2769999999999999,0.52,0.0728,-16.669,0.0568,93.819,0.391,7
56876,Sir Sly,Altar,43,0.374,0.368,221649,0.518,0.000394,0.149,-7.79,0.248,57.025,0.429,0
66733,Eminem,Seduction,60,0.124,0.628,275400,0.847,0,0.652,-4.386,0.387,78.031,0.504,6
89676,Coast Modern,Dive,57,0.0188,0.682,210427,0.948,0,0.1,-4.476,0.0438,106.976,0.779,9
81728,The Band Perry,Comeback Kid,46,0.28,0.782,231427,0.6940000000000001,0,0.115,-5.776,0.0489,127.987,0.481,4
86593,Blackfoot,Highway Song,49,0.0562,0.342,450333,0.8190000000000001,0.0338,0.145,-6.885,0.0524,127.102,0.537,2
77424,BROCKHAMPTON,THUG LIFE,62,0.2739999999999999,0.5760000000000001,122987,0.74,3e-06,0.0948,-6.195,0.0854,159.959,0.37,8
56517,Velvet Revolver,Slither,62,0.000266,0.478,248307,0.974,0.0984,0.0738,-3.866,0.102,141.077,0.268,9
31099,Johnny Winter,Cheap Tequila,26,0.389,0.512,244867,0.688,0.000164,0.102,-8.555,0.0354,132.985,0.588,2
35018,Submotion Orchestra,Ao,39,0.596,0.627,332920,0.589,0.914,0.11,-10.212,0.0395,99.998,0.173,7
35537,Frédéric Chopin,"Nocturnes, Op. 9: No. 2, Andante in E-Flat Major",0,0.981,0.377,247525,0.113,0.905,0.146,-20.774,0.0427,68.426,0.11,3
45886,empty_field,Tha,46,0.8220000000000001,0.599,547133,0.406,0.933,0.1119999999999999,-19.881,0.0368,134.762,0.326,5
32235,Ludwig van Beethoven,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso",49,0.981,0.261,440013,0.00881,0.875,0.0869,-34.498,0.0413,98.412,0.0542,3
80775,Skillet,Undefeated,56,0.00134,0.684,215880,0.992,0,0.878,-1.893,0.0748,133.963,0.757,9
58750,Jackson Wang,Fendiman,56,0.0556,0.758,131479,0.7390000000000001,0,0.0506,-4.547,0.161,149.993,0.384,6
39142,Wolfgang Amadeus Mozart,"Symphony No. 41 in C Major, K. 551 ""Jupiter"": I. Allegro vivace (Live)",30,0.927,0.422,686853,0.12,0.8690000000000001,0.157,-18.757,0.0471,78.289,0.3,3
61659,Cake,Short Skirt / Long Jacket,64,0.0028,0.778,204133,0.899,0.0345,0.0263,-6.552,0.0451,119.995,0.8809999999999999,9
20261,Mop Mop,Supreme,28,0.119,0.624,234187,0.487,0.000105,0.376,-9.387,0.0668,81.98200000000001,0.238,7
44707,Big K.R.I.T.,Subenstein (My Sub IV),50,0.00471,0.698,243206,0.83,0,0.151,-5.668,0.093,155.029,0.6859999999999999,6
35069,Willie Clayton,Running Out of Lies,25,0.33,0.504,298933,0.638,1.03e-06,0.153,-4.749,0.258,159.506,0.7140000000000001,2
64861,Cartel De Santa,Mucha Marihuana,64,0.107,0.7240000000000001,228827,0.638,0,0.078,-4.721,0.0344,92.671,0.623,6
38449,Swingrowers,That's Right! - Jamie Berry Remix,41,0.0746,0.852,219789,0.655,0.00246,0.113,-4.954,0.301,95.065,0.764,7
90061,Mikito P,Yuudachi No Ribbon,19,0.0239,0.516,228000,0.978,0.000602,0.0732,-2.61,0.0615,114.97,0.6679999999999999,1
82206,Sola Rosa,The Ace of Space,41,0.00158,0.726,277954,0.693,0.8540000000000001,0.082,-6.077,0.0445,84.999,0.845,7
46934,Juanes,Fotografía,68,0.303,0.602,238133,0.7120000000000001,0,0.185,-4.375,0.0453,84.86399999999999,0.631,9
34517,Tenth Avenue North,Control (Somehow You Want Me),64,0.00208,0.509,248733,0.75,0,0.182,-5.884,0.0397,120.001,0.131,9
82927,Eve,アウトサイダー,45,0.017,0.526,207647,0.885,0,0.146,-2.189,0.0654,171.92700000000002,0.848,1
47202,Sevendust,Risen,52,8.18e-05,0.496,206471,0.915,1.82e-06,0.0471,-4.853,0.0878,100.031,0.346,0
74706,George Frideric Handel,"Rinaldo, HWV 7a, Act II (Ed. G. Sechi): Il vostro maggio [Live]",6,0.982,0.618,128683,0.155,2.96e-06,0.696,-16.459,0.215,70.835,0.3779999999999999,3
88258,Bootsy Collins,I'd Rather Be With You,56,0.238,0.477,297493,0.5660000000000001,0,0.122,-12.274,0.335,167.907,0.778,7
58900,Chuck Mangione,Feels So Good - Single Version,37,0.344,0.608,212227,0.504,0.0171,0.113,-12.431,0.0432,104.801,0.602,7
68424,empty_field,Fighting for the Same Thing,38,0.0493,0.675,242467,0.858,6.32e-06,0.111,-3.26,0.11,113.068,0.51,2
72310,Pop Evil,Trenches,57,0.000175,0.547,217880,0.95,0.00956,0.166,-3.482,0.0577,100.008,0.594,9
71138,Tyler Bryant & the Shakedown,On To The Next,39,0.00971,0.524,178787,0.977,0.000133,0.2689999999999999,-3.192,0.0727,82.51,0.594,2
89791,Hammerfall,My Sharona,38,0.00194,0.547,236893,0.873,0.0242,0.0766,-4.035,0.0477,145.058,0.524,3
32028,Ludwig van Beethoven,"Diabelli Variations, Op. 120: Var. 4, Un poco più vivace",22,0.985,0.2239999999999999,70360,0.171,0.908,0.2239999999999999,-22.148,0.0395,83.92399999999999,0.254,3
68330,Crazy P,Never Gonna Reach Me - Hot Toddy Remix,40,0.000561,0.742,580364,0.422,0.39,0.097,-13.787,0.0547,110.008,0.361,5
85440,Tee Grizzley,Activated,55,0.0765,0.664,186000,0.583,0,0.318,-6.374,0.222,160.115,0.24,6
74826,Lil Mosey,Yoppa (with BlocBoy JB),74,0.122,0.8140000000000001,163404,0.497,0,0.11,-7.405,0.0784,140.888,0.344,8
55430,Playboi Carti,Foreign,67,0.0906,0.762,142893,0.705,0,0.17,-5.195,0.165,122.955,0.264,8
77927,empty_field,Jus Wanna,47,0.0385,0.473,231048,0.679,0,0.139,-6.005,0.449,180.271,0.5720000000000001,8
37340,empty_field,World (The Price Of Love) - [Radio Edit] [2015 Remastered Version],31,0.0035,0.595,222147,0.904,0.00378,0.0533,-6.805,0.0349,127.61,0.841,5
23486,R.E.M.,Everybody Hurts,73,0.615,0.467,320267,0.324,0.0248,0.118,-10.451,0.0255,94.301,0.166,9
68486,Whitey Morgan and the 78's,Waitin' 'Round to Die,48,0.0227,0.452,271874,0.588,0.00835,0.105,-6.995,0.0302,148.746,0.545,4
47590,mansionz,Rich White Girls,64,0.309,0.705,209564,0.521,0,0.357,-8.307,0.32,133.718,0.664,8
26924,2Pac,Troublesome '96,52,0.132,0.862,277267,0.93,5.8200000000000005e-05,0.368,-3.594,0.222,97.49,0.575,6
45115,OutKast,Southernplayalisticadillacmuzik,52,0.0162,0.69,317507,0.8340000000000001,0,0.0559,-5.8,0.225,172.392,0.58,8
58967,Capcom Sound Team,みぬきのテーマ 〜魔術の子,14,0.0581,0.5529999999999999,95720,0.8190000000000001,0.932,0.153,-11.768,0.029,115.974,0.965,1
26610,Riot Ten,Mosh (feat. Brewski),27,0.00192,0.561,225280,0.887,0,0.0694,-3.192,0.108,130.04,0.147,5
65335,Zeds Dead,Lights Go Down - Sikdope Remix,35,0.00362,0.562,192000,0.981,0.0085,0.196,-1.81,0.0628,149.844,0.515,5
34421,empty_field,Kagen No Tsuki,21,0.00546,0.542,216467,0.923,1.07e-05,0.259,-1.773,0.0339,138.998,0.675,1
